file,operation
PIL.PcfFontFile.PcfFontFile,PcfFontFile
PIL.TiffTags._TagInfo,_TagInfo
PIL.TiffTags.TagInfo,TagInfo
PIL.ExifTags.Base,Base
PIL.ExifTags.GPS,GPS
PIL.ExifTags.Interop,Interop
PIL.ExifTags.IFD,IFD
PIL.ExifTags.LightSource,LightSource
PIL.BmpImagePlugin.BmpImageFile,BmpImageFile
PIL.BmpImagePlugin.BmpRleDecoder,BmpRleDecoder
PIL.BmpImagePlugin.DibImageFile,DibImageFile
PIL.EpsImagePlugin.EpsImageFile,EpsImageFile
PIL.Jpeg2KImagePlugin.BoxReader,BoxReader
PIL.Jpeg2KImagePlugin.Jpeg2KImageFile,Jpeg2KImageFile
PIL.FliImagePlugin.FliImageFile,FliImageFile
PIL.PdfParser.PdfFormatError,PdfFormatError
PIL.PdfParser.IndirectReferenceTuple,IndirectReferenceTuple
PIL.PdfParser.IndirectReference,IndirectReference
PIL.PdfParser.IndirectObjectDef,IndirectObjectDef
PIL.PdfParser.XrefTable,XrefTable
PIL.PdfParser.PdfName,PdfName
PIL.PdfParser.PdfArray,PdfArray
PIL.PdfParser.PdfDict,PdfDict
PIL.PdfParser.PdfBinary,PdfBinary
PIL.PdfParser.PdfStream,PdfStream
PIL.PdfParser.PdfParser,PdfParser
PIL.PcxImagePlugin.PcxImageFile,PcxImageFile
PIL.ImageWin.HDC,HDC
PIL.ImageWin.HWND,HWND
PIL.ImageWin.Dib,Dib
PIL.ImageWin.Window,Window
PIL.ImageWin.ImageWindow,ImageWindow
PIL.GimpGradientFile.GradientFile,GradientFile
PIL.GimpGradientFile.GimpGradientFile,GimpGradientFile
PIL._typing.TypeGuard,TypeGuard
PIL._typing.SupportsRead,SupportsRead
PIL.ImageFilter.Filter,Filter
PIL.ImageFilter.MultibandFilter,MultibandFilter
PIL.ImageFilter.BuiltinFilter,BuiltinFilter
PIL.ImageFilter.Kernel,Kernel
PIL.ImageFilter.RankFilter,RankFilter
PIL.ImageFilter.MedianFilter,MedianFilter
PIL.ImageFilter.MinFilter,MinFilter
PIL.ImageFilter.MaxFilter,MaxFilter
PIL.ImageFilter.ModeFilter,ModeFilter
PIL.ImageFilter.GaussianBlur,GaussianBlur
PIL.ImageFilter.BoxBlur,BoxBlur
PIL.ImageFilter.UnsharpMask,UnsharpMask
PIL.ImageFilter.BLUR,BLUR
PIL.ImageFilter.CONTOUR,CONTOUR
PIL.ImageFilter.DETAIL,DETAIL
PIL.ImageFilter.EDGE_ENHANCE,EDGE_ENHANCE
PIL.ImageFilter.EDGE_ENHANCE_MORE,EDGE_ENHANCE_MORE
PIL.ImageFilter.EMBOSS,EMBOSS
PIL.ImageFilter.FIND_EDGES,FIND_EDGES
PIL.ImageFilter.SHARPEN,SHARPEN
PIL.ImageFilter.SMOOTH,SMOOTH
PIL.ImageFilter.SMOOTH_MORE,SMOOTH_MORE
PIL.ImageFilter.Color3DLUT,Color3DLUT
PIL.WebPImagePlugin.WebPImageFile,WebPImageFile
PIL.FontFile.FontFile,FontFile
PIL.ImageEnhance._Enhance,_Enhance
PIL.ImageEnhance.Color,Color
PIL.ImageEnhance.Contrast,Contrast
PIL.ImageEnhance.Brightness,Brightness
PIL.ImageEnhance.Sharpness,Sharpness
PIL.Image.Transform,Transform
PIL.ImageTransform.AffineTransform,AffineTransform
PIL.ImageTransform.PerspectiveTransform,PerspectiveTransform
PIL.ImageTransform.ExtentTransform,ExtentTransform
PIL.ImageTransform.QuadTransform,QuadTransform
PIL.ImageTransform.MeshTransform,MeshTransform
PIL.FitsImagePlugin.FitsImageFile,FitsImageFile
PIL.FitsImagePlugin.FitsGzipDecoder,FitsGzipDecoder
PIL.TarIO.TarIO,TarIO
PIL.TiffImagePlugin.IFDRational,IFDRational
PIL.TiffImagePlugin.ImageFileDirectory_v2,ImageFileDirectory_v2
PIL.TiffImagePlugin.ImageFileDirectory_v1,ImageFileDirectory_v1
PIL.TiffImagePlugin.TiffImageFile,TiffImageFile
PIL.TiffImagePlugin.AppendingTiffWriter,AppendingTiffWriter
PIL.ImagePalette.ImagePalette,ImagePalette
PIL.Hdf5StubImagePlugin.HDF5StubImageFile,HDF5StubImageFile
PIL.GifImagePlugin.LoadingStrategy,LoadingStrategy
PIL.GifImagePlugin.GifImageFile,GifImageFile
PIL.PngImagePlugin._Frame,_Frame
PIL.GifImagePlugin.Collector,Collector
PIL.PngImagePlugin.Disposal,Disposal
PIL.PngImagePlugin.Blend,Blend
PIL.PngImagePlugin.ChunkStream,ChunkStream
PIL.PngImagePlugin.iTXt,iTXt
PIL.PngImagePlugin.PngInfo,PngInfo
PIL.PngImagePlugin._RewindState,_RewindState
PIL.PngImagePlugin.PngStream,PngStream
PIL.PngImagePlugin.PngImageFile,PngImageFile
PIL.PngImagePlugin._idat,_idat
PIL.PngImagePlugin._fdat,_fdat
PIL.BlpImagePlugin.Format,Format
PIL.FtexImagePlugin.FtexImageFile,FtexImageFile
PIL.IcnsImagePlugin.IcnsFile,IcnsFile
PIL.IcnsImagePlugin.IcnsImageFile,IcnsImageFile
PIL.ImageMath._Operand,_Operand
PIL.ImageFile._Tile,_Tile
PIL.ImageFile.ImageFile,ImageFile
PIL.ImageFile.StubHandler,StubHandler
PIL.ImageFile.StubImageFile,StubImageFile
PIL.ImageFile.Parser,Parser
PIL.ImageFile.PyCodecState,PyCodecState
PIL.ImageFile.PyCodec,PyCodec
PIL.ImageFile.PyDecoder,PyDecoder
PIL.ImageFile.PyEncoder,PyEncoder
PIL.PpmImagePlugin.PpmImageFile,PpmImageFile
PIL.PpmImagePlugin.PpmPlainDecoder,PpmPlainDecoder
PIL.PpmImagePlugin.PpmDecoder,PpmDecoder
PIL.Image.DecompressionBombWarning,DecompressionBombWarning
PIL.Image.DecompressionBombError,DecompressionBombError
PIL.Image.Transpose,Transpose
PIL.Image.Resampling,Resampling
PIL.Image.Dither,Dither
PIL.Image.Palette,Palette
PIL.Image.Quantize,Quantize
PIL.Image.ImagePointTransform,ImagePointTransform
PIL.Image.SupportsGetData,SupportsGetData
PIL.Image.Image,Image
PIL.Image.ImagePointHandler,ImagePointHandler
PIL.Image.ImageTransformHandler,ImageTransformHandler
PIL.Image.SupportsArrayInterface,SupportsArrayInterface
PIL.Image.SupportsArrowArrayInterface,SupportsArrowArrayInterface
PIL.Image.Exif,Exif
PIL.WmfImagePlugin.WmfHandler,WmfHandler
PIL.WmfImagePlugin.WmfStubImageFile,WmfStubImageFile
PIL.__init__.UnidentifiedImageError,UnidentifiedImageError
PIL.XbmImagePlugin.XbmImageFile,XbmImageFile
PIL.ImtImagePlugin.ImtImageFile,ImtImageFile
PIL.PsdImagePlugin.PsdImageFile,PsdImageFile
PIL.XpmImagePlugin.XpmImageFile,XpmImageFile
PIL.XpmImagePlugin.XpmDecoder,XpmDecoder
PIL.FpxImagePlugin.FpxImageFile,FpxImageFile
PIL._util.DeferredError,DeferredError
PIL.BlpImagePlugin.Encoding,Encoding
PIL.BlpImagePlugin.AlphaEncoding,AlphaEncoding
PIL.BlpImagePlugin.BLPFormatError,BLPFormatError
PIL.BlpImagePlugin.BlpImageFile,BlpImageFile
PIL.BlpImagePlugin._BLPBaseDecoder,_BLPBaseDecoder
PIL.BlpImagePlugin.BLP1Decoder,BLP1Decoder
PIL.BlpImagePlugin.BLP2Decoder,BLP2Decoder
PIL.BlpImagePlugin.BLPEncoder,BLPEncoder
PIL.SgiImagePlugin.SgiImageFile,SgiImageFile
PIL.SgiImagePlugin.SGI16Decoder,SGI16Decoder
PIL.SpiderImagePlugin.SpiderImageFile,SpiderImageFile
