name,files,modules,variables
hook-numpy.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_pyinstaller/hook-numpy.py,te_pyinstaller.hook-numpy,binaries
hook-numpy.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_pyinstaller/hook-numpy.py,te_pyinstaller.hook-numpy,hiddenimports
hook-numpy.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_pyinstaller/hook-numpy.py,te_pyinstaller.hook-numpy,excludedimports
test_public_api.py,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_public_api.py,omtests.test_public_api,PUBLIC_MODULES
test_public_api.py,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_public_api.py,omtests.test_public_api,PUBLIC_ALIASED_MODULES
test_public_api.py,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_public_api.py,omtests.test_public_api,PRIVATE_BUT_PRESENT_MODULES
test_public_api.py,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_public_api.py,omtests.test_public_api,SKIP_LIST_2
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,_job_semaphore
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,_global_lock
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,_processing_files
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,compiler_class
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,ccompiler._default_compilers
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,_distutils_new_compiler
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,ccompiler.new_compiler
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,_distutils_gen_lib_options
ccompiler.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler.py,tedistutils.ccompiler,ccompiler.gen_lib_options
test_mem_overlap.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,lib_core.test_mem_overlap,ndims
test_mem_overlap.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,lib_core.test_mem_overlap,size
test_mem_overlap.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,lib_core.test_mem_overlap,shape
