callerfilename,callermodule,caller,callee
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,get_window_extent,super
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,transform_non_affine,np.concatenate
./apps/matplotlib/galleries/examples/event_handling/trifinder_event_demo.py,trifinder_event_demo,on_mouse_move,np.repeat
./apps/matplotlib/lib/matplotlib/tests/test_lines.py,matplotlib.tests.test_lines,test_markevery_prop_cycle,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_backend_pdf.py,matplotlib.tests.test_backend_pdf,test_glyphs_subset,chr
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,generate_errorbar_inputs,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_backend_pgf.py,matplotlib.tests.test_backend_pgf,test_rcupdate,enumerate
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,set_locs,int
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__setitem__,super
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,poisson_sparse_matrix,np.ones
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,clear,super
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,find_nearest_contour,np.cumsum
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_alpha_interp,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_contains_points_negative_radius,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,select_matching_signature,enumerate
./apps/matplotlib/lib/matplotlib/testing/jpl_units/UnitDblConverter.py,matplotlib.testing.jpl_units.UnitDblConverter,rad_fn,int
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,semilogx,kwargs.items
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,_sub_labels,np.log10
./apps/matplotlib/galleries/examples/pie_and_polar_charts/pie_and_donut_labels.py,pie_and_donut_labels,func,enumerate
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,ecdf,np.sum
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,view_init,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,_extract_errs,np.where
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,__init__,super
./apps/matplotlib/galleries/examples/event_handling/resample.py,resample,_downsample,print
./apps/matplotlib/galleries/examples/widgets/rectangle_selector.py,rectangle_selector,toggle_selector,print
./apps/matplotlib/galleries/examples/mplot3d/intersecting_planes.py,intersecting_planes,plot_quadrants,slice
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,_make_polygon,kwargs.items
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,_parse_kern_pairs,line.split
./apps/matplotlib/lib/matplotlib/backends/backend_qtagg.py,matplotlib.backends.backend_qtagg,paintEvent,int
./apps/matplotlib/lib/matplotlib/stackplot.py,matplotlib.stackplot,stackplot,np.hstack
./apps/matplotlib/lib/matplotlib/tests/test_scale.py,matplotlib.tests.test_scale,test_logscale_transform_repr,repr
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__delitem__,k.replace
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,np.hstack
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,finish,_log.log
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,count_contains,all.sum
./apps/matplotlib/lib/matplotlib/__init__.py,matplotlib.__init__,_rc_params_in_file,_log.warning
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_annotated_heatmap.py,image_annotated_heatmap,func,replace.replace
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,_get_number_fraction,int
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_cohere,np.roll
./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_demo.py,fill_between_demo,colored_line_between_pts,np.sum
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_boxplot_bad_ci,np.hstack
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,fill_between,np.concatenate
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_log_b,np.log2
./apps/matplotlib/galleries/examples/text_labels_and_annotations/demo_text_path.py,demo_text_path,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_point_in_path,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/_text_helpers.py,matplotlib._text_helpers,warn_on_missing_glyph,chr
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,get_next_color,_result
./apps/matplotlib/lib/matplotlib/backends/_backend_tk.py,matplotlib.backends._backend_tk,__init__,int
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,__init__,super
./apps/matplotlib/tools/boilerplate.py,matplotlib.tests.boilerplate,__init__,repr
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,set_title,super
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,_to_list_of_ints,s.replace
./apps/matplotlib/galleries/users_explain/colors/colors.py,colors,demo,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_scatter3d_sorting,sum
./apps/matplotlib/galleries/examples/ticks/date_index_formatter.py,date_index_formatter,_reset_epoch_for_tutorial,np.stack
./apps/matplotlib/galleries/examples/lines_bars_and_markers/multicolored_line.py,multicolored_line,colored_line,warnings.warn
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_make_compound_path_stops,np.sum
./apps/matplotlib/galleries/examples/event_handling/pong_sgskip.py,pong_sgskip,draw,np.tan
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_all_points_on_plane,np.where
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,z,np.repeat
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,loglog,kwargs.items
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,set_linewidth,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,_find_transformed_bbox,np.column_stack
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,set_facecolor,super
./apps/matplotlib/lib/matplotlib/tests/test_lines.py,matplotlib.tests.test_lines,add_ref,iter
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_subplot_key_hash,np.int64
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_secondary_repr,repr
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,np.ceil
./apps/matplotlib/lib/matplotlib/projections/__init__.py,matplotlib.projections.__init__,_get_affine_transform,warnings.warn
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,run,result.split
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_pcolor_datetime_axis,np.repeat
./apps/matplotlib/galleries/users_explain/axes/autoscale.py,autoscale,squiggle_xy,print
./apps/matplotlib/tools/gh_api.py,matplotlib.tests.gh_api,__call__,print
./apps/matplotlib/galleries/examples/shapes_and_collections/ellipse_collection.py,ellipse_collection,make_circle,np.column_stack
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,ecdf,np.argsort
./apps/matplotlib/lib/matplotlib/tests/test_mathtext.py,matplotlib.tests.test_mathtext,test_mathfont_rendering,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,__init__,split
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,warn_external,warnings.warn
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__delitem__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_quiver3d,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_specgram_magnitude,np.log2
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,run,jinja2.Template
./apps/matplotlib/lib/matplotlib/tests/test_getattr.py,matplotlib.tests.test_getattr,test__get_fontmap,m.name.split
./apps/matplotlib/galleries/examples/text_labels_and_annotations/angle_annotation.py,angle_annotation,R90,np.tan
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,__init__,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,__call__,np.log10
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,_validate_color_or_linecolor,s.lower
./apps/matplotlib/lib/matplotlib/mlab.py,matplotlib.mlab,evaluate,np.sum
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,__init__,super
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_pre_composite_to_white,sum
./apps/matplotlib/galleries/examples/statistics/boxplot_demo.py,boxplot_demo,fake_bootstrapper,np.hstack
./apps/matplotlib/lib/matplotlib/backends/qt_editor/figureoptions.py,matplotlib.backends.qt_editor.figureoptions,apply_callback,enumerate
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,__init__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_view_init_vertical_axis,enumerate
./apps/matplotlib/galleries/examples/lines_bars_and_markers/linestyles.py,linestyles,plot_linestyles,repr
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_normal_axes,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_category.py,matplotlib.tests.test_category,test_set_lim,warnings.catch_warnings
./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fmt_two_digits,enumerate
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,f,s.split
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/gridspec_multicolumn.py,gridspec_multicolumn,format_axes,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_get_segments,np.all
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,set_locs,np.log
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,style_literal,int
./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread,__init__,enumerate
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,__getitem__,int
./apps/matplotlib/lib/matplotlib/tests/test_mathtext.py,matplotlib.tests.test_mathtext,test_box_repr,repr
./apps/matplotlib/galleries/users_explain/axes/axes_scales.py,axes_scales,identify_axes,print
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,save,_log.warning
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_jpeg_2d,np.ones
./apps/matplotlib/galleries/examples/misc/font_indexing.py,font_indexing,_get_core_transform,print
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_zoom,int
./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread,_xxx,chr
./apps/matplotlib/lib/matplotlib/testing/compare.py,matplotlib.testing.compare,__call__,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,tick_values,np.log
./apps/matplotlib/galleries/examples/statistics/histogram_bihistogram.py,histogram_bihistogram,set_axis_style,np.ones_like
./apps/matplotlib/lib/matplotlib/tests/test_quiver.py,matplotlib.tests.test_quiver,test_quiverkey_angles,np.ones_like
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_draw_frame,iter
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/gridspec_nested.py,gridspec_nested,format_axes,enumerate
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,__init__,int
./apps/matplotlib/galleries/examples/images_contours_and_fields/tricontour_demo.py,tricontour_demo,function_z,np.repeat
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_print_ps,time.ctime
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_scalarmappable_nan_to_rgba,np.ones
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,_char_index_at,np.cumsum
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,cycle_color,np.repeat
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,from_levels_and_colors,slice
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_finder.py,matplotlib.axisartist.grid_finder,_find_line_box_crossings,slice
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,isclose,np.log
./apps/matplotlib/lib/matplotlib/tri/_tritools.py,matplotlib.tri._tritools,_total_to_compress_renum,np.sum
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,list_fonts,os.walk
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,clabel,print
./apps/matplotlib/galleries/examples/widgets/polygon_selector_demo.py,polygon_selector_demo,disconnect,np.repeat
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/subfigures.py,subfigures,example_plot,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_multi_color_hatch,enumerate
./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,plot_examples,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_contour.py,matplotlib.tests.test_contour,test_find_nearest_contour,np.sum
./apps/matplotlib/lib/matplotlib/projections/geo.py,matplotlib.projections.geo,__init__,super
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,np.concatenate
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,np.cumsum
./apps/matplotlib/lib/matplotlib/_tight_layout.py,matplotlib._tight_layout,get_tight_layout_figure,slice
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,__init__,super
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,drange,np.ceil
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,get_clip_path,_log.warning
./apps/matplotlib/galleries/examples/text_labels_and_annotations/engineering_formatter.py,engineering_formatter,format_axes,np.log10
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,_escape_attrib,s.replace
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_decade_greater_equal,np.log
./apps/matplotlib/lib/matplotlib/offsetbox.py,matplotlib.offsetbox,_get_packed_offsets,np.cumsum
./apps/matplotlib/lib/matplotlib/backends/backend_cairo.py,matplotlib.backends.backend_cairo,draw_path,int
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,add_collection3d,super
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,_impl_locale_comma,print
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,_split_path_and_get_label_rotation,np.insert
./apps/matplotlib/tools/triage_tests.py,matplotlib.tests.triage_tests,copy_file,print
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,func,s.lower
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,_redo_transform_rel_fig,hr.sum
./apps/matplotlib/lib/matplotlib/rcsetup.py,matplotlib.rcsetup,validate_ps_distiller,s.lower
./apps/matplotlib/lib/matplotlib/tests/test_rcparams.py,matplotlib.tests.test_rcparams,generate_validator_testcases,iter
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,recache,np.column_stack
./apps/matplotlib/lib/mpl_toolkits/mplot3d/proj3d.py,matplotlib.mplot3d.proj3d,_proj_transform_vec_clip,np.ones
./apps/matplotlib/tools/embed_js.py,matplotlib.tests.embed_js,gen_embedded_lines,line.replace
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_use_colorizer_keyword,np.repeat
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,blit,int
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_extents_with_ignored_codes,np.all
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,__init__,parent.FromDIP
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot_surface,np.ceil
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_rgba_markers,enumerate
./apps/matplotlib/galleries/tutorials/lifecycle.py,lifecycle,currency,print
./apps/matplotlib/doc/sphinxext/math_symbol_table.py,sphinxext.math_symbol_table,render_symbol,chr
./apps/matplotlib/lib/matplotlib/tests/test_backend_svg.py,matplotlib.tests.test_backend_svg,test_gid,enumerate
./apps/matplotlib/galleries/examples/text_labels_and_annotations/line_with_text.py,line_with_text,draw,super
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,get_tick_space,int
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,format_ticks,enumerate
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/gridspec_customization.py,gridspec_customization,annotate_axes,enumerate
./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,unit_regular_star,np.ones
