file,operation
matplotlib.tests.test_axes,test_nargs_legend
matplotlib.tests.test_axes,test_nargs_pcolorfast
matplotlib.tests.test_axes,test_basic_annotate
matplotlib.tests.test_axes,test_arrow_simple
matplotlib.tests.test_axes,test_arrow_empty
matplotlib.tests.test_axes,test_arrow_in_view
matplotlib.tests.test_axes,test_annotate_default_arrow
matplotlib.tests.test_axes,test_annotate_signature
matplotlib.tests.test_axes,test_fill_units
matplotlib.tests.test_axes,test_plot_format_kwarg_redundant
matplotlib.tests.test_axes,test_errorbar_dashes
matplotlib.tests.test_axes,test_errorbar_mapview_kwarg
matplotlib.tests.test_axes,test_single_point
matplotlib.tests.test_axes,test_shaped_data
matplotlib.tests.test_axes,test_structured_data
matplotlib.tests.test_axes,test_aitoff_proj
matplotlib.tests.test_axes,test_axvspan_epoch
matplotlib.tests.test_axes,test_axhspan_epoch
matplotlib.tests.test_axes,test_hexbin_extent
matplotlib.tests.test_axes,test_hexbin_bad_extents
matplotlib.tests.test_axes,test_hexbin_string_norm
matplotlib.tests.test_axes,test_hexbin_empty
matplotlib.tests.test_axes,test_hexbin_pickable
matplotlib.tests.test_axes,test_hexbin_log
matplotlib.tests.test_axes,test_hexbin_log_offsets
matplotlib.tests.test_axes,test_hexbin_linear
matplotlib.tests.test_axes,test_hexbin_log_clim
matplotlib.tests.test_axes,test_hexbin_mincnt_behavior_upon_C_parameter
matplotlib.tests.test_axes,test_inverted_limits
matplotlib.tests.test_axes,test_nonfinite_limits
matplotlib.tests.test_axes,test_limits_empty_data
matplotlib.tests.test_axes,test_imshow
matplotlib.tests.test_axes,test_imshow_clip
matplotlib.tests.test_axes,test_imshow_norm_vminvmax
matplotlib.tests.test_axes,test_polycollection_joinstyle
matplotlib.tests.test_axes,test_fill_between_input
matplotlib.tests.test_axes,test_fill_betweenx_input
matplotlib.tests.test_axes,test_fill_between_interpolate
matplotlib.tests.test_axes,test_fill_between_interpolate_decreasing
matplotlib.tests.test_axes,test_fill_between_interpolate_nan
matplotlib.tests.test_axes,test_symlog
matplotlib.tests.test_axes,test_symlog2
matplotlib.tests.test_axes,test_pcolorargs_5205
matplotlib.tests.test_axes,test_pcolormesh
matplotlib.tests.test_axes,test_pcolormesh_small
matplotlib.tests.test_axes,test_pcolormesh_alpha
matplotlib.tests.test_axes,test_pcolormesh_rgba
matplotlib.tests.test_axes,test_pcolormesh_nearest_noargs
matplotlib.tests.test_axes,test_pcolormesh_log_scale
matplotlib.tests.test_axes,test_pcolormesh_datetime_axis
matplotlib.tests.test_axes,test_pcolor_datetime_axis
matplotlib.tests.test_axes,test_pcolor_log_scale
matplotlib.tests.test_axes,test_pcolorargs
matplotlib.tests.test_axes,test_pcolormesh_underflow_error
matplotlib.tests.test_axes,test_pcolorargs_with_read_only
matplotlib.tests.test_axes,test_pcolornearest
matplotlib.tests.test_axes,test_pcolornearestunits
matplotlib.tests.test_axes,test_pcolorflaterror
matplotlib.tests.test_axes,test_samesizepcolorflaterror
matplotlib.tests.test_axes,test_pcolorauto
matplotlib.tests.test_axes,test_canonical
matplotlib.tests.test_axes,test_arc_angles
matplotlib.tests.test_axes,test_arc_ellipse
matplotlib.tests.test_axes,test_marker_as_markerstyle
matplotlib.tests.test_axes,test_markevery
matplotlib.tests.test_axes,test_markevery_line
matplotlib.tests.test_axes,test_markevery_linear_scales
matplotlib.tests.test_axes,test_markevery_linear_scales_zoomed
matplotlib.tests.test_axes,test_markevery_log_scales
matplotlib.tests.test_axes,test_markevery_polar
matplotlib.tests.test_axes,test_markevery_linear_scales_nans
matplotlib.tests.test_axes,test_marker_edges
matplotlib.tests.test_axes,test_bar_tick_label_single
matplotlib.tests.test_axes,test_nan_bar_values
matplotlib.tests.test_axes,test_bar_ticklabel_fail
matplotlib.tests.test_axes,test_bar_tick_label_multiple
matplotlib.tests.test_axes,test_bar_tick_label_multiple_old_alignment
matplotlib.tests.test_axes,test_bar_decimal_center
matplotlib.tests.test_axes,test_barh_decimal_center
matplotlib.tests.test_axes,test_bar_decimal_width
matplotlib.tests.test_axes,test_barh_decimal_height
matplotlib.tests.test_axes,test_bar_color_none_alpha
matplotlib.tests.test_axes,test_bar_edgecolor_none_alpha
matplotlib.tests.test_axes,test_barh_tick_label
matplotlib.tests.test_axes,test_bar_timedelta
matplotlib.tests.test_axes,test_bar_datetime_start
matplotlib.tests.test_axes,test_grouped_bar
matplotlib.tests.test_axes,test_grouped_bar_list_of_datasets
matplotlib.tests.test_axes,test_grouped_bar_dict_of_datasets
matplotlib.tests.test_axes,test_grouped_bar_array
matplotlib.tests.test_axes,test_grouped_bar_dataframe
matplotlib.tests.test_axes,test_grouped_bar_return_value
matplotlib.tests.test_axes,test_boxplot_dates_pandas
matplotlib.tests.test_axes,test_boxplot_capwidths
matplotlib.tests.test_axes,test_pcolor_regression
matplotlib.tests.test_axes,test_bar_pandas
matplotlib.tests.test_axes,test_bar_pandas_indexed
matplotlib.tests.test_axes,test_bar_hatches
matplotlib.tests.test_axes,test_bar_labels
matplotlib.tests.test_axes,test_bar_labels_length
matplotlib.tests.test_axes,test_pandas_minimal_plot
matplotlib.tests.test_axes,test_hist_log
matplotlib.tests.test_axes,test_hist_log_2
matplotlib.tests.test_axes,test_hist_log_barstacked
matplotlib.tests.test_axes,test_hist_bar_empty
matplotlib.tests.test_axes,test_hist_float16
matplotlib.tests.test_axes,test_hist_step_empty
matplotlib.tests.test_axes,test_hist_step_filled
matplotlib.tests.test_axes,test_hist_density
matplotlib.tests.test_axes,test_hist_unequal_bins_density
matplotlib.tests.test_axes,test_hist_datetime_datasets
matplotlib.tests.test_axes,test_hist_datetime_datasets_bins
matplotlib.tests.test_axes,test_hist_with_empty_input
matplotlib.tests.test_axes,test_hist_zorder
matplotlib.tests.test_axes,test_stairs_no_baseline_fill_warns
matplotlib.tests.test_axes,test_stairs
matplotlib.tests.test_axes,test_stairs_fill
matplotlib.tests.test_axes,test_stairs_update
matplotlib.tests.test_axes,test_stairs_baseline_None
matplotlib.tests.test_axes,test_stairs_empty
matplotlib.tests.test_axes,test_stairs_invalid_nan
matplotlib.tests.test_axes,test_stairs_invalid_mismatch
matplotlib.tests.test_axes,test_stairs_invalid_update
matplotlib.tests.test_axes,test_stairs_invalid_update2
matplotlib.tests.test_axes,test_stairs_options
matplotlib.tests.test_axes,test_stairs_datetime
matplotlib.tests.test_axes,test_stairs_edge_handling
matplotlib.tests.test_axes,contour_dat
matplotlib.tests.test_axes,test_contour_hatching
matplotlib.tests.test_axes,test_contour_colorbar
matplotlib.tests.test_axes,test_hist2d
matplotlib.tests.test_axes,test_hist2d_transpose
matplotlib.tests.test_axes,test_hist2d_density
matplotlib.tests.test_axes,get_next_color
matplotlib.tests.test_axes,_params
matplotlib.tests.test_axes,test_parse_scatter_color_args
matplotlib.tests.test_axes,get_next_color
matplotlib.tests.test_axes,test_parse_scatter_color_args_edgecolors
matplotlib.tests.test_axes,get_next_color
matplotlib.tests.test_axes,test_parse_scatter_color_args_error
matplotlib.tests.test_axes,get_next_color
matplotlib.tests.test_axes,test_parse_c_facecolor_warning_direct
matplotlib.tests.test_axes,get_next_color
matplotlib.tests.test_axes,test_scatter_c_facecolor_warning_integration
matplotlib.tests.test_axes,test_as_mpl_axes_api
matplotlib.tests.test_axes,test_pyplot_axes
matplotlib.tests.test_axes,test_log_scales
matplotlib.tests.test_axes,test_log_scales_no_data
matplotlib.tests.test_axes,test_log_scales_invalid
matplotlib.tests.test_axes,test_stackplot
matplotlib.tests.test_axes,test_stackplot_baseline
matplotlib.tests.test_axes,layers
matplotlib.tests.test_axes,test_stackplot_hatching
matplotlib.tests.test_axes,test_stackplot_subfig_legend
matplotlib.tests.test_axes,_bxp_test_helper
matplotlib.tests.test_axes,test_bxp_baseline
matplotlib.tests.test_axes,test_bxp_rangewhis
matplotlib.tests.test_axes,test_bxp_percentilewhis
matplotlib.tests.test_axes,test_bxp_with_xlabels
matplotlib.tests.test_axes,transform
matplotlib.tests.test_axes,test_bxp_horizontal
matplotlib.tests.test_axes,test_bxp_with_ylabels
matplotlib.tests.test_axes,transform
matplotlib.tests.test_axes,test_bxp_patchartist
matplotlib.tests.test_axes,test_bxp_custompatchartist
matplotlib.tests.test_axes,test_bxp_customoutlier
matplotlib.tests.test_axes,test_bxp_showcustommean
matplotlib.tests.test_axes,test_bxp_custombox
matplotlib.tests.test_axes,test_bxp_custommedian
matplotlib.tests.test_axes,test_bxp_customcap
matplotlib.tests.test_axes,test_bxp_customwhisker
matplotlib.tests.test_axes,test_boxplot_median_bound_by_box
matplotlib.tests.test_axes,test_bxp_shownotches
matplotlib.tests.test_axes,test_bxp_nocaps
matplotlib.tests.test_axes,test_bxp_nobox
matplotlib.tests.test_axes,test_bxp_no_flier_stats
matplotlib.tests.test_axes,transform
matplotlib.tests.test_axes,test_bxp_showmean
matplotlib.tests.test_axes,test_bxp_showmeanasline
matplotlib.tests.test_axes,test_bxp_scalarwidth
matplotlib.tests.test_axes,test_bxp_customwidths
matplotlib.tests.test_axes,test_bxp_custompositions
matplotlib.tests.test_axes,test_bxp_bad_widths
matplotlib.tests.test_axes,test_bxp_bad_positions
matplotlib.tests.test_axes,test_bxp_custom_capwidths
matplotlib.tests.test_axes,test_bxp_custom_capwidth
matplotlib.tests.test_axes,test_bxp_bad_capwidths
matplotlib.tests.test_axes,test_boxplot
matplotlib.tests.test_axes,test_boxplot_masked
matplotlib.tests.test_axes,test_boxplot_custom_capwidths
matplotlib.tests.test_axes,test_boxplot_sym2
matplotlib.tests.test_axes,test_boxplot_sym
matplotlib.tests.test_axes,test_boxplot_autorange_whiskers
matplotlib.tests.test_axes,_rc_test_bxp_helper
matplotlib.tests.test_axes,test_boxplot_rc_parameters
matplotlib.tests.test_axes,test_boxplot_with_CIarray
matplotlib.tests.test_axes,test_boxplot_no_weird_whisker
matplotlib.tests.test_axes,test_boxplot_bad_medians
matplotlib.tests.test_axes,test_boxplot_bad_ci
matplotlib.tests.test_axes,test_boxplot_zorder
matplotlib.tests.test_axes,test_boxplot_marker_behavior
matplotlib.tests.test_axes,test_boxplot_mod_artist_after_plotting
matplotlib.tests.test_axes,test_vert_violinplot_baseline
matplotlib.tests.test_axes,test_vert_violinplot_showmeans
matplotlib.tests.test_axes,test_vert_violinplot_showextrema
matplotlib.tests.test_axes,test_vert_violinplot_showmedians
matplotlib.tests.test_axes,test_vert_violinplot_showall
matplotlib.tests.test_axes,test_vert_violinplot_custompoints_10
matplotlib.tests.test_axes,test_vert_violinplot_custompoints_200
matplotlib.tests.test_axes,test_horiz_violinplot_baseline
matplotlib.tests.test_axes,test_horiz_violinplot_showmedians
matplotlib.tests.test_axes,test_horiz_violinplot_showmeans
matplotlib.tests.test_axes,test_horiz_violinplot_showextrema
matplotlib.tests.test_axes,test_horiz_violinplot_showall
matplotlib.tests.test_axes,test_horiz_violinplot_custompoints_10
matplotlib.tests.test_axes,test_horiz_violinplot_custompoints_200
matplotlib.tests.test_axes,test_violinplot_sides
matplotlib.tests.test_axes,test_violinplot_bad_positions
matplotlib.tests.test_axes,test_violinplot_bad_widths
matplotlib.tests.test_axes,test_violinplot_bad_quantiles
matplotlib.tests.test_axes,test_violinplot_outofrange_quantiles
matplotlib.tests.test_axes,test_violinplot_color_specification
matplotlib.tests.test_axes,color_violins
matplotlib.tests.test_axes,test_violinplot_color_sequence
matplotlib.tests.test_axes,assert_colors_equal
matplotlib.tests.test_axes,test_violinplot_single_list_quantiles
matplotlib.tests.test_axes,test_violinplot_pandas_series
matplotlib.tests.test_axes,test_manage_xticks
matplotlib.tests.test_axes,test_boxplot_not_single
matplotlib.tests.test_axes,test_tick_space_size_0
matplotlib.tests.test_axes,test_errorbar
matplotlib.tests.test_axes,test_mixed_errorbar_polar_caps
matplotlib.tests.test_axes,test_errorbar_colorcycle
matplotlib.tests.test_axes,test_errorbar_cycle_ecolor
matplotlib.tests.test_axes,test_errorbar_shape
matplotlib.tests.test_axes,test_errorbar_limits
matplotlib.tests.test_axes,test_errorbar_nonefmt
matplotlib.tests.test_axes,test_errorbar_remove
matplotlib.tests.test_axes,test_errorbar_line_specific_kwargs
matplotlib.tests.test_axes,test_errorbar_with_prop_cycle
matplotlib.tests.test_axes,test_errorbar_every_invalid
matplotlib.tests.test_axes,test_xerr_yerr_not_negative
matplotlib.tests.test_axes,test_xerr_yerr_not_none
matplotlib.tests.test_axes,test_errorbar_every
matplotlib.tests.test_axes,test_errorbar_linewidth_type
matplotlib.tests.test_axes,test_errorbar_linestyle_type
matplotlib.tests.test_axes,test_errorbar_nan
matplotlib.tests.test_axes,test_errorbar_masked_negative
matplotlib.tests.test_axes,test_hist_stacked_stepfilled
matplotlib.tests.test_axes,test_hist_offset
matplotlib.tests.test_axes,test_hist_step
matplotlib.tests.test_axes,test_hist_step_horiz
matplotlib.tests.test_axes,test_hist_stacked_weighted
matplotlib.tests.test_axes,test_stem
matplotlib.tests.test_axes,test_stem_args
matplotlib.tests.test_axes,_assert_equal
matplotlib.tests.test_axes,test_stem_markerfmt
matplotlib.tests.test_axes,_assert_equal
matplotlib.tests.test_axes,test_stem_dates
matplotlib.tests.test_axes,test_stem_orientation
matplotlib.tests.test_axes,test_stem_polar_baseline
matplotlib.tests.test_axes,test_hist_stacked_stepfilled_alpha
matplotlib.tests.test_axes,test_hist_stacked_step
matplotlib.tests.test_axes,test_hist_stacked_density
matplotlib.tests.test_axes,test_hist_step_bottom
matplotlib.tests.test_axes,test_hist_step_geometry
matplotlib.tests.test_axes,test_hist_step_bottom_geometry
matplotlib.tests.test_axes,test_hist_stacked_step_geometry
matplotlib.tests.test_axes,test_hist_stacked_step_bottom_geometry
matplotlib.tests.test_axes,test_hist_stacked_bar
matplotlib.tests.test_axes,test_hist_vectorized_params
matplotlib.tests.test_axes,test_hist_sequence_type_styles
matplotlib.tests.test_axes,test_hist_color_none
matplotlib.tests.test_axes,test_hist_color_semantics
matplotlib.tests.test_axes,test_hist_barstacked_bottom_unchanged
matplotlib.tests.test_axes,test_hist_emptydata
matplotlib.tests.test_axes,test_hist_unused_labels
matplotlib.tests.test_axes,test_hist_labels
matplotlib.tests.test_axes,test_transparent_markers
matplotlib.tests.test_axes,test_rgba_markers
matplotlib.tests.test_axes,test_mollweide_grid
matplotlib.tests.test_axes,test_mollweide_forward_inverse_closure
matplotlib.tests.test_axes,test_mollweide_inverse_forward_closure
matplotlib.tests.test_axes,test_alpha
matplotlib.tests.test_axes,test_eventplot
matplotlib.tests.test_axes,test_eventplot_defaults
matplotlib.tests.test_axes,test_eventplot_colors
matplotlib.tests.test_axes,test_eventplot_alpha
matplotlib.tests.test_axes,test_eventplot_problem_kwargs
matplotlib.tests.test_axes,test_empty_eventplot
matplotlib.tests.test_axes,test_eventplot_orientation
matplotlib.tests.test_axes,test_eventplot_units_list
matplotlib.tests.test_axes,test_marker_styles
matplotlib.tests.test_axes,test_markers_fillstyle_rcparams
matplotlib.tests.test_axes,test_vertex_markers
matplotlib.tests.test_axes,test_eb_line_zorder
matplotlib.tests.test_axes,test_axline_loglog
matplotlib.tests.test_axes,test_axline
